time;knee_l_on_femur_l_in_tibia_l_fx;knee_l_on_femur_l_in_tibia_l_fy;knee_l_on_femur_l_in_tibia_l_fz;knee_l_on_femur_l_in_tibia_l_mx;knee_l_on_femur_l_in_tibia_l_my;knee_l_on_femur_l_in_tibia_l_mz;knee_l_on_femur_l_in_tibia_l_px;knee_l_on_femur_l_in_tibia_l_py;knee_l_on_femur_l_in_tibia_l_pz
1.091;-51.63638361;192.4989962;2.906424369;1.923729156;0.759255433;17.50272548;-0.206433259;0.407921194;-6.94E-18
1.092;-50.3107205;194.9016711;3.043672141;1.917961871;0.735042142;17.93339732;-0.203626926;0.409257512;1.39E-17
1.093;-48.96461396;197.3096073;3.184631305;1.909213466;0.70963623;18.36463923;-0.200817022;0.410573017;-2.08E-17
1.094;-47.59725114;199.7186493;3.322955558;1.902027036;0.684549835;18.79603169;-0.19800414;0.411867557;-6.94E-18
1.095;-46.20886865;202.1284583;3.458185944;1.896775382;0.65987294;19.22749169;-0.195188879;0.413140993;6.94E-18
1.096;-44.8090233;204.5454468;3.589907646;1.89076212;0.634411223;19.6562217;-0.192371842;0.414393196;0
1.097;-43.38037517;206.9632617;3.729666396;1.881706313;0.608152459;20.08849696;-0.189553635;0.415624052;0
1.098;-41.93266471;209.3862183;3.873219771;1.869615557;0.580802253;20.52103315;-0.186734866;0.416833458;-6.94E-18
1.099;-40.46514766;211.8098701;4.013862085;1.859397526;0.553853552;20.95340458;-0.183916151;0.418021323;2.08E-17
1.1;-38.97808936;214.233835;4.151095844;1.851463985;0.527394471;21.38552714;-0.181098103;0.41918757;-1.39E-17
1.101;-38.46401387;219.2889354;4.238232958;1.870010638;0.505130492;21.85636196;-0.178281342;0.420332132;-2.08E-17
1.102;-37.8989782;224.3617255;4.329518525;1.88538004;0.481492184;22.32698234;-0.175466487;0.421454958;-6.94E-18
1.103;-37.28326559;229.4514954;4.424578617;1.897828711;0.45660427;22.79730169;-0.172654161;0.422556006;6.94E-18
1.104;-36.61634305;234.5531696;4.516374784;1.912608223;0.43192254;23.26687548;-0.169844986;0.42363525;-1.39E-17
1.105;-35.89860705;239.6659258;4.60438188;1.93015605;0.407530045;23.73561273;-0.167039589;0.424692672;-6.94E-18
1.106;-35.13100102;244.7917739;4.692422364;1.947635891;0.382659104;24.20365179;-0.164238593;0.425728271;-6.94E-18
1.107;-34.31441029;249.9327472;4.784446553;1.962072364;0.356565608;24.67114032;-0.161442625;0.426742055;0
1.108;-33.44922586;255.0880892;4.880024786;1.973773544;0.32937747;25.13799037;-0.158652311;0.427734046;-1.39E-17
1.109;-32.53516517;260.2525575;4.971881758;1.988269466;0.302482497;25.60373909;-0.155868276;0.428704277;0
1.11;-31.61351318;265.3417654;5.060796297;2.005261842;0.275851893;26.03726995;-0.15309115;0.429652792;6.94E-18
1.111;-30.94375743;268.8990745;4.998756922;1.986359811;0.245402764;26.10824641;-0.150321617;0.430579619;-2.78E-17
1.112;-30.24454363;272.4803878;4.939661973;1.965099448;0.214538728;26.17911775;-0.147560391;0.43148478;6.94E-18
1.113;-29.52747203;276.0893884;4.879773886;1.941706819;0.183084367;26.24531541;-0.144808184;0.432368316;6.94E-18
1.114;-28.76696174;279.710921;4.818261023;1.922146967;0.152922191;26.31625522;-0.142065706;0.433230279;-6.94E-18
1.115;-27.97753329;283.3498232;4.751318277;1.906741229;0.123788794;26.38631831;-0.139333661;0.434070741;-2.78E-17
1.116;-27.15996499;287.0081568;4.682961466;1.892412505;0.094986308;26.45560799;-0.136612747;0.434889784;-6.94E-18
1.117;-26.31499305;290.6879158;4.617145828;1.876093561;0.065875998;26.52422004;-0.133903658;0.435687508;2.08E-17
1.118;-25.44301541;294.388235;4.553398565;1.858147986;0.036562474;26.59201859;-0.131207082;0.436464026;1.39E-17
1.119;-24.54399887;298.1039117;4.484406909;1.844310236;0.008196498;26.65853195;-0.128523698;0.437219465;-2.78E-17
1.12;-23.6184387;301.8340545;4.409706051;1.834988486;-0.019193115;26.72364393;-0.125854181;0.437953968;-1.39E-17
1.121;-23.12297578;306.7373805;4.231834898;1.83178246;-0.046703288;26.72040519;-0.123199197;0.438667687;2.78E-17
1.122;-22.58917497;311.665788;4.056082802;1.826948359;-0.07438016;26.71609868;-0.120559404;0.439360791;1.39E-17
1.123;-22.01762169;316.6181403;3.882015854;1.820819006;-0.102137783;26.71059257;-0.117935453;0.44003346;1.39E-17
1.124;-21.40854531;321.5890467;3.702503713;1.819049801;-0.128966376;26.7034576;-0.115327984;0.440685887;2.78E-17
1.125;-20.76262439;326.577358;3.517141929;1.821994148;-0.154854664;26.69459154;-0.112737629;0.441318277;0
1.126;-20.08079359;331.5847045;3.329953345;1.826474586;-0.18038406;26.68409288;-0.110165012;0.441930846;1.39E-17
1.127;-19.3639884;336.6126248;3.144827904;1.829390545;-0.206071005;26.67203972;-0.107610745;0.442523821;-2.78E-17
1.128;-18.6129067;341.6599258;2.961392856;1.831029154;-0.23184491;26.65833016;-0.105075431;0.443097441;-1.39E-17
1.129;-17.82793542;346.7212155;2.772714045;1.836946009;-0.256825455;26.64260573;-0.102559662;0.443651955;-2.78E-17
1.13;-17.00985715;351.7952997;2.57845123;1.847438562;-0.281012019;26.62479691;-0.100064019;0.44418762;0
1.131;-16.54932757;358.1040168;2.305708268;1.868639702;-0.30293867;26.54188249;-0.097589073;0.444704706;0
1.132;-16.04444785;364.4345575;2.034982708;1.888279264;-0.325015693;26.45733382;-0.095135383;0.445203488;1.39E-17
1.133;-15.49616809;370.7855072;1.765957736;1.906596608;-0.347185519;26.37107123;-0.092703496;0.445684254;-1.39E-17
1.134;-14.90518074;377.1513173;1.491845834;1.929072406;-0.368682981;26.28279485;-0.090293947;0.446147295;0
1.135;-14.27253106;383.5305964;1.212328655;1.955977563;-0.389511941;26.19245706;-0.08790726;0.446592915;2.78E-17
1.136;-13.59945704;389.9246391;0.931357766;1.984115303;-0.410124945;26.10016257;-0.085543946;0.447021422;-2.78E-17
1.137;-12.88719976;396.3347448;0.652877895;2.010273674;-0.430930075;26.00600894;-0.083204504;0.447433131;1.39E-17
1.138;-12.13683418;402.7595197;0.37661326;2.034659237;-0.451874815;25.90995553;-0.08088942;0.447828363;-1.39E-17
1.139;-11.34923276;409.1934509;0.095774115;2.062794594;-0.472282347;25.81176501;-0.078599167;0.448207446;0
1.14;-10.52556257;415.6352059;-0.189971577;2.094957587;-0.492153499;25.71142656;-0.076334207;0.448570713;0
1.141;-10.04137876;424.2215915;-0.439750047;2.122079038;-0.506673635;25.58735851;-0.074094984;0.448918502;-1.39E-17
1.142;-9.492378855;432.836511;-0.687087655;2.147104505;-0.521266583;25.46825942;-0.071881906;0.449251164;0
1.143;-8.893249019;441.4611697;-0.931904937;2.169995195;-0.535901638;25.34686307;-0.069695349;0.449569058;0
1.144;-8.245304925;450.0901425;-1.181146148;2.196432496;-0.549978799;25.22303389;-0.067535679;0.449872544;0
1.145;-7.55009337;458.7221508;-1.435168533;2.226713031;-0.563500836;25.09683689;-0.065403253;0.450161985;1.39E-17
1.146;-6.809278129;467.3586533;-1.689954873;2.257538119;-0.576816193;24.96846007;-0.063298416;0.450437743;0
1.147;-6.024513895;476.0011675;-1.941351798;2.285483122;-0.59024344;24.83808936;-0.061221506;0.450700182;-1.39E-17
1.148;-5.197371033;484.6485023;-2.189646568;2.310769046;-0.603734253;24.70579027;-0.059172849;0.450949667;-2.78E-17
1.149;-4.329341425;493.2953226;-2.44203141;2.339311609;-0.616752064;24.57145728;-0.05715276;0.45118656;1.39E-17
1.15;-3.422076173;501.940484;-2.6989143;2.371449854;-0.629295441;24.43517211;-0.055161546;0.451411225;-1.39E-17
1.151;-2.516984395;510.3010004;-2.89507;2.416785884;-0.63449791;24.26505775;-0.053199503;0.451624025;-1.39E-17
1.152;-1.578463837;518.6637836;-3.087591784;2.459038257;-0.639857015;24.09343251;-0.051266915;0.451825321;2.78E-17
1.153;-0.608120826;527.0277897;-3.276803783;2.498461825;-0.645323021;23.92037232;-0.049364058;0.452015474;0
1.154;0.392475143;535.3877651;-3.470172607;2.541223894;-0.650422665;23.7457975;-0.047491197;0.452194843;1.39E-17
1.155;1.42165677;543.7427186;-3.668136942;2.587690053;-0.655153283;23.56980098;-0.045648587;0.452363785;-2.78E-17
1.156;2.47772534;552.0944451;-3.866482976;2.634372352;-0.659773199;23.39257916;-0.043836473;0.452522653;0
1.157;3.558983259;560.4448426;-4.060878916;2.677677232;-0.664510605;23.21432005;-0.042055089;0.452671801;0
1.158;4.66376559;568.7930039;-4.251701851;2.717909434;-0.669315931;23.03511225;-0.040304659;0.452811578;2.78E-17
1.159;5.790416303;577.1337332;-4.446634141;2.761436661;-0.673783387;22.85490806;-0.038585399;0.452942331;0
1.16;6.937227405;585.4661869;-4.646130263;2.808640627;-0.677911226;22.67381327;-0.036897511;0.453064401;0
1.161;8.18293087;592.4799765;-4.8441015;2.867472934;-0.681758989;22.48920953;-0.035241191;0.453178129;4.16E-17
1.162;9.436404859;599.488558;-5.037988495;2.922863699;-0.685748235;22.30423382;-0.033616622;0.453283851;0
1.163;10.69621252;606.49124;-5.228210225;2.975156227;-0.689830057;22.11897953;-0.032023978;0.453381898;1.39E-17
1.164;11.96090917;613.4830251;-5.422533583;3.0308047;-0.693667848;21.93342662;-0.030463424;0.453472597;2.78E-17
1.165;13.22903326;620.4632814;-5.621402507;3.090182459;-0.697259545;21.74768334;-0.028935114;0.453556271;-1.39E-17
1.166;14.49913912;627.4342169;-5.820452892;3.14966401;-0.700778837;21.56193114;-0.027439192;0.453633238;0
1.167;15.76978901;634.3980372;-6.015374438;3.205664335;-0.704366309;21.37633855;-0.025975792;0.453703811;-1.39E-17
1.168;17.03955063;641.3541504;-6.206595557;3.258539899;-0.707978247;21.19100392;-0.02454504;0.453768298;-1.39E-17
1.169;18.30696527;648.2977154;-6.401827657;3.314711762;-0.711348742;21.00593398;-0.02314705;0.453827002;0
1.17;19.57058337;655.2282235;-6.601476808;3.374524415;-0.714477636;20.82123785;-0.021781927;0.453880218;-1.39E-17
1.171;20.87661291;660.3691931;-6.766443627;3.428146704;-0.717809928;20.63143185;-0.020449767;0.453928239;0
1.172;22.16630642;665.5006452;-6.927136966;3.478242351;-0.721144385;20.44246775;-0.019150656;0.453971349;4.16E-17
1.173;23.43861972;670.6221913;-7.083976955;3.525162811;-0.724442869;20.25443894;-0.01788467;0.454009827;2.78E-17
1.174;24.69245286;675.7292964;-7.24451361;3.575202083;-0.727504385;20.06735942;-0.016651877;0.454043947;4.16E-17
1.175;25.9267513;680.8216683;-7.409115932;3.62867349;-0.73032929;19.88132711;-0.015452334;0.454073973;0
1.176;27.14051695;685.9017554;-7.573463097;3.681981801;-0.733015331;19.69648757;-0.01428609;0.454100167;0
1.177;28.33278214;690.9719086;-7.733370355;3.731643803;-0.735633416;19.5129815;-0.013153185;0.454122781;0
1.178;29.5025427;696.0318362;-7.889213683;3.777977646;-0.738151193;19.33089573;-0.012053649;0.454142061;2.78E-17
1.179;30.64870315;701.0772378;-8.048345385;3.827118619;-0.740423525;19.15024372;-0.010987503;0.454158246;-1.39E-17
1.18;31.77025164;706.1079232;-8.21108984;3.879344713;-0.742450477;18.97111118;-0.00995476;0.454171569;0
1.181;32.92117007;709.0188758;-8.28703949;3.892745911;-0.744108828;18.81059076;-0.008955424;0.454182254;-1.39E-17
1.182;34.03569867;711.9187586;-8.358033774;3.902153033;-0.745572447;18.65132809;-0.007989489;0.45419052;2.78E-17
1.183;35.11339888;714.8074541;-8.424417295;3.90785655;-0.746817329;18.49342857;-0.007056942;0.454196577;-1.39E-17
1.184;36.15369173;717.6809852;-8.49340707;3.91587846;-0.747747663;18.33691953;-0.00615776;0.454200628;0
1.185;37.15613459;720.5393011;-8.565337235;3.926502084;-0.748366097;18.18190028;-0.005291912;0.454202868;2.78E-17
1.186;38.12040199;723.3848921;-8.636027052;3.936245493;-0.748715846;18.02851568;-0.00445936;0.454203486;-2.78E-17
1.187;39.04621329;726.2201844;-8.701296793;3.941627629;-0.748823413;17.87691445;-0.003660054;0.454202663;0
1.188;39.93319014;729.0450988;-8.761464681;3.942918865;-0.748669163;17.72718839;-0.002893938;0.45420057;-1.39E-17
1.189;40.78075969;731.8557856;-8.82375155;3.946146532;-0.748194024;17.57934067;-0.00216095;0.454197374;1.39E-17
1.19;41.58853856;734.6522092;-8.888517192;3.951616471;-0.747400232;17.43345286;-0.001461014;0.454193233;1.39E-17
1.191;42.38337047;735.4381898;-8.757068363;3.837527719;-0.741961405;17.31073719;-0.000794053;0.454188297;1.39E-17
1.192;43.13104826;736.2138354;-8.619533941;3.718570322;-0.736080133;17.18959261;-0.000159977;0.454182707;2.78E-17
1.193;43.8317991;736.9791536;-8.476256361;3.595030991;-0.729754951;17.0701509;0.00044131;0.454176599;-2.78E-17
1.194;44.48559403;737.7304018;-8.334640197;3.473086191;-0.722970686;16.95243889;0.001009912;0.454170101;2.78E-17
1.195;45.09265058;738.4675885;-8.195120656;3.353100209;-0.715743776;16.83657432;0.001545939;0.454163331;0
1.196;45.65337484;739.1931659;-8.053524059;3.231593803;-0.708095935;16.72273727;0.002049512;0.454156402;0
1.197;46.16822714;739.9095788;-7.905523984;3.104960784;-0.700038846;16.61111931;0.002520756;0.454149419;0
1.198;46.63748495;740.6168025;-7.751510756;2.973528659;-0.691575888;16.50183393;0.002959805;0.454142479;-2.78E-17
1.199;47.06110451;741.3110569;-7.59917253;2.843710763;-0.682716751;16.39486836;0.0033668;0.454135671;0
1.2;47.43935075;741.9923065;-7.449017064;2.715932578;-0.673478952;16.29031926;0.003741891;0.454129078;-2.78E-17
1.201;47.7591813;740.4797315;-7.136079817;2.515912436;-0.660186276;16.20216336;0.004085232;0.454122774;-1.39E-17
1.202;48.0314162;738.9584992;-6.816653302;2.310688274;-0.646494898;16.11664575;0.004396987;0.454116829;1.39E-17
1.203;48.25688565;737.4286043;-6.491204794;2.100647348;-0.632421229;16.03388829;0.004677325;0.454111302;1.39E-17
1.204;48.43602831;735.8862551;-6.167753738;1.892474175;-0.618002107;15.95386209;0.004926424;0.454106248;-1.39E-17
